refund_date,return_id,return_date_time,order_date_time,refund_reason,cancellation_source,Liability,return_status,cred_order_item_id,return_shipment_status,sku_id,product_name,product_id,family,order_status,merchant_sku,merchant_id,brand,gmv,GST rate,Seller final payout,warehouse_location_code,customer_pincode,awb,warehouse_pincode,fulfilment_type,final_reverse_shipment_cost_including_gst,courier_partner_name,courier_aggregator_name,zone,customer_state,warehouse_state,chargeable_weight_kg,chargeable_weight_kg_final,estimated_reverse_shipment_cost_including_gst
4/4/2024,R5VDJGPJW8Y,4/3/2024,3/27/2024,Product received is different from the image shown,,Merchant,APPROVED,D5JL2L3159PE,in_transit,1dc70fea-bf44-4a8b-9b9d-05b445968c19,unisex sports cap,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,RETURNED,XTR-CAP-BG,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,249,0.05,177.2871429,XTR560036A,560071,R819322713CRD,560036,MANAGED,,ShadowFax Reverse Qc,CRED-3PL,A,KARNATAKA,KARNATAKA,0.6992,0.6992,98
4/4/2024,5L3XN4JLZG29,4/1/2024,3/27/2024,Defective item,,Merchant,APPROVED,23RWDNVQNV39J,in_transit,e0768f9a-8329-4991-9f67-e326ccb99970,unisex sports cap,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,RETURNED,XTR-CAP-GRY,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,249,0.05,153.2871429,XTR560036A,500085,R817630400CRD,560036,MANAGED,,ShadowFax Reverse Qc,CRED-3PL,C,TELANGANA,KARNATAKA,0.8,0.8,118
4/5/2024,,,3/27/2024,initiating refund due to item marked as RTO,,Merchant,,YLEE06JVZ62V,,e0768f9a-8329-4991-9f67-e326ccb99970,unisex sports cap,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,RTO,XTR-CAP-GRY,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,249,0.05,158.2571429,XTR560036A,,,,MANAGED,,,,,,,0,0,0
4/5/2024,DRP49L3YL0DY,4/4/2024,3/27/2024,Product received is different from the image shown,,Merchant,APPROVED,J9QLQL2N25R,in_transit,f74c678b-b708-4d5c-bdcf-5aee8c7b6921,unisex sports cap,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,RETURNED,XTR-CAP-BO,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,249,0.05,150.2571429,XTR560036A,364001,R820014956CRD,560036,MANAGED,,ShadowFax Reverse Qc,CRED-3PL,D,GUJARAT,KARNATAKA,0.6992,0.6992,126
4/5/2024,XE194XNLLZ22V,4/4/2024,3/27/2024,"Only product is damaged, shipping box is OK",,Merchant,APPROVED,E55YXZJL9J43N,in_transit,f74c678b-b708-4d5c-bdcf-5aee8c7b6921,unisex sports cap,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,RETURNED,XTR-CAP-BO,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,249,0.05,145.2871429,XTR560036A,390001,R820112661CRD,560036,MANAGED,,ShadowFax Reverse Qc,CRED-3PL,D,GUJARAT,KARNATAKA,0.6992,0.6992,126
4/5/2024,RP3RNDD9X1LZ3,4/5/2024,3/27/2024,Found better price elsewhere,,Merchant,APPROVED,WY980JE0NW0,in_transit,f74c678b-b708-4d5c-bdcf-5aee8c7b6921,unisex sports cap,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,RETURNED,XTR-CAP-BO,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,249,0.05,145.2871429,XTR560036A,462030,R820194824CRD,560036,MANAGED,,ShadowFax Reverse Qc,CRED-3PL,D,MADHYA PRADESH,KARNATAKA,0.6992,0.6992,126
4/5/2024,1N1ERJJ3QW88,4/4/2024,3/27/2024,Product received is different from the image shown,,Merchant,APPROVED,ZE4RX3L993GG5,in_transit,1dc70fea-bf44-4a8b-9b9d-05b445968c19,unisex sports cap,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,RETURNED,XTR-CAP-BG,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,249,0.05,145.2871429,XTR560036A,124507,R820022959CRD,560036,MANAGED,,ShadowFax Reverse Qc,CRED-3PL,D,HARYANA,KARNATAKA,0.6992,0.6992,126
4/5/2024,RE899LP6QRQ1L,4/5/2024,3/27/2024,Found better price elsewhere,,Merchant,APPROVED,386G3PP8EZJVQ,shipped,f74c678b-b708-4d5c-bdcf-5aee8c7b6921,unisex sports cap,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,RETURNED,XTR-CAP-BO,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,249,0.05,166.2571429,XTR560036A,573117,5863582759,560036,MANAGED,,EcomExpress Reverse QC Surface,CRED-3PL,B,KARNATAKA,KARNATAKA,0.6992,0.6992,110
4/5/2024,Z8Q5XDJPJ8999,4/5/2024,3/27/2024,Defective item,,Merchant,APPROVED,23W5YX944L6L1,shipped,1dc70fea-bf44-4a8b-9b9d-05b445968c19,unisex sports cap,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,RETURNED,XTR-CAP-BG,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,249,0.05,153.2871429,XTR560036A,110014,5863582757,560036,MANAGED,,EcomExpress Reverse QC Surface,CRED-3PL,C,DELHI,KARNATAKA,0.6992,0.6992,118
4/5/2024,4GQZ298D42Y0,4/3/2024,3/27/2024,Incorrect product,,Merchant,APPROVED,9PLJPVVN26353,in_transit,1dc70fea-bf44-4a8b-9b9d-05b445968c19,unisex sports cap,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,RETURNED,XTR-CAP-BG,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,249,0.05,145.2871429,XTR560036A,461001,R819440347CRD,560036,MANAGED,,ShadowFax Reverse,CRED-3PL,D,MADHYA PRADESH,KARNATAKA,0.6992,0.6992,126
4/5/2024,XZN48XPY03YZJ,3/31/2024,3/27/2024,I found a cheaper price elsewhere,CUSTOMER,Merchant,APPROVED,9P39E3W34NZR9,in_transit,f74c678b-b708-4d5c-bdcf-5aee8c7b6921,unisex sports cap,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,RETURNED,XTR-CAP-BO,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,249,0.05,153.2871429,XTR560036A,501301,R816792498CRD,560036,MANAGED,,ShadowFax Reverse Qc,CRED-3PL,C,TELANGANA,KARNATAKA,0.6992,0.6992,165
4/5/2024,059RZD1R69Q4,4/3/2024,3/27/2024,Defective item,,Merchant,APPROVED,D58V6R31YXNRG,in_transit,e0768f9a-8329-4991-9f67-e326ccb99970,unisex sports cap,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,RETURNED,XTR-CAP-GRY,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,249,0.05,145.2871429,XTR560036A,388001,R819421833CRD,560036,MANAGED,,ShadowFax Reverse Qc,CRED-3PL,D,GUJARAT,KARNATAKA,0.8,0.8,126
4/5/2024,LGW2X5JJDL08G,4/4/2024,3/27/2024,Defective item,,Merchant,APPROVED,8L255VJ61Q66Q,in_transit,1dc70fea-bf44-4a8b-9b9d-05b445968c19,unisex sports cap,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,RETURNED,XTR-CAP-BG,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,249,0.05,145.2871429,XTR560036A,370001,R820035486CRD,560036,MANAGED,,ShadowFax Reverse Qc,CRED-3PL,D,GUJARAT,KARNATAKA,0.6992,0.6992,126
4/6/2024,,,3/27/2024,initiating refund due to item marked as RTO,,Merchant,,1N62JW24V9JLD,,1dc70fea-bf44-4a8b-9b9d-05b445968c19,unisex sports cap,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,RTO,XTR-CAP-BG,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,249,0.05,150.2571429,XTR560036A,,,,MANAGED,,,,,,,0,0,0
4/6/2024,82L408E8RDEVQ,4/5/2024,3/27/2024,Product received is different from the image shown,,Merchant,APPROVED,XD4VZP958Z6L,shipped,1dc70fea-bf44-4a8b-9b9d-05b445968c19,unisex sports cap,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,RETURNED,XTR-CAP-BG,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,249,0.05,153.2871429,XTR560036A,500014,5863582798,560036,MANAGED,,EcomExpress Reverse QC Surface,CRED-3PL,C,TELANGANA,KARNATAKA,0.6992,0.6992,118
4/6/2024,WXV14LQ1ZX5N5,4/4/2024,3/27/2024,Defective item,,Merchant,APPROVED,LQV5EXYXN83Z,in_transit,1dc70fea-bf44-4a8b-9b9d-05b445968c19,unisex sports cap,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,RETURNED,XTR-CAP-BG,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,249,0.05,111.2871429,XTR560036A,180005,R819545278CRD,560036,MANAGED,,ShadowFax Reverse Qc,CRED-3PL,E,JAMMU & KASHMIR,KARNATAKA,0.6992,0.6992,160.01
4/6/2024,3PR2JYX8YLXV,4/5/2024,3/27/2024,Product received is different from the image shown,,Merchant,APPROVED,4QN9G85GZDWN5,shipped,f74c678b-b708-4d5c-bdcf-5aee8c7b6921,unisex sports cap,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,RETURNED,XTR-CAP-BO,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,249,0.05,158.2571429,XTR560036A,122001,5863582821,560036,MANAGED,,EcomExpress Reverse QC Surface,CRED-3PL,C,HARYANA,KARNATAKA,0.6992,0.6992,118
4/6/2024,WEL08583P80X0,4/5/2024,3/27/2024,Defective item,,Merchant,APPROVED,GGDN9E1W0QE8Z,shipped,1dc70fea-bf44-4a8b-9b9d-05b445968c19,unisex sports cap,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,RETURNED,XTR-CAP-BG,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,249,0.05,158.2571429,XTR560036A,122101,5863582822,560036,MANAGED,,EcomExpress Reverse QC Surface,CRED-3PL,C,HARYANA,KARNATAKA,0.6992,0.6992,118
4/6/2024,Q6Q696QYV60DN,4/5/2024,3/27/2024,Product received is different from the image shown,,Merchant,APPROVED,GGZPGZGD41YZ2,shipped,f74c678b-b708-4d5c-bdcf-5aee8c7b6921,unisex sports cap,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,RETURNED,XTR-CAP-BO,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,249,0.05,111.2871429,XTR560036A,781015,5863582791,560036,MANAGED,,EcomExpress Reverse QC Surface,CRED-3PL,E,ASSAM,KARNATAKA,0.6992,0.6992,160.01
4/6/2024,9EL50084NLYGV,4/1/2024,3/27/2024,Found better price elsewhere,,Merchant,APPROVED,YEQ5W02RGW6PD,in_transit,1dc70fea-bf44-4a8b-9b9d-05b445968c19,unisex sports cap,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,RETURNED,XTR-CAP-BG,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,249,0.05,160.9671429,XTR560036A,583102,R817768748CRD,560036,MANAGED,,ShadowFax Reverse Qc,CRED-3PL,B,KARNATAKA,KARNATAKA,0.6992,0.6992,110
4/6/2024,YZP8W411X88YY,4/4/2024,3/27/2024,Defective item,,Merchant,APPROVED,J91YGR5GRLQR3,in_transit,f74c678b-b708-4d5c-bdcf-5aee8c7b6921,unisex sports cap,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,RETURNED,XTR-CAP-BO,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,249,0.05,152.9671429,XTR560036A,110016,R820087681CRD,560036,MANAGED,,ShadowFax Reverse Qc,CRED-3PL,C,DELHI,KARNATAKA,0.6992,0.6992,118
4/6/2024,,,3/27/2024,initiating refund due to item marked as RTO,,Merchant,,8J4VRQJGD9VV,,1dc70fea-bf44-4a8b-9b9d-05b445968c19,unisex sports cap,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,RTO,XTR-CAP-BG,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,249,0.05,145.2871429,XTR560036A,,,,MANAGED,,,,,,,0,0,0
4/7/2024,,,3/27/2024,initiating refund due to item marked as RTO,,Merchant,,WXJ3GN103JL46,,1dc70fea-bf44-4a8b-9b9d-05b445968c19,unisex sports cap,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,RTO,XTR-CAP-BG,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,249,0.05,153.2871429,XTR560036A,,,,MANAGED,,,,,,,0,0,0
4/7/2024,16R38D9DYP8Z1,4/6/2024,3/27/2024,Product received is different from the image shown,,Merchant,APPROVED,PXGLP4P85GGX,shipped,1dc70fea-bf44-4a8b-9b9d-05b445968c19,unisex sports cap,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,RETURNED,XTR-CAP-BG,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,249,0.05,150.2571429,XTR560036A,425409,5863582841,560036,MANAGED,,EcomExpress Reverse QC Surface,CRED-3PL,D,MAHARASHTRA,KARNATAKA,0.6992,0.6992,126
4/7/2024,0X8X11QGW600L,4/5/2024,3/27/2024,Defective item,,Merchant,APPROVED,6J84ZQYX8YYJY,shipped,f74c678b-b708-4d5c-bdcf-5aee8c7b6921,unisex sports cap,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,RETURNED,XTR-CAP-BO,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,249,0.05,158.2571429,XTR560036A,201301,5863582777,560036,MANAGED,,EcomExpress Reverse QC Surface,CRED-3PL,C,UTTAR PRADESH,KARNATAKA,0.6992,0.6992,118
4/8/2024,,,3/27/2024,initiating refund due to item marked as RTO,,Merchant,,4Q9GL6D23DEXY,,f74c678b-b708-4d5c-bdcf-5aee8c7b6921,unisex sports cap,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,RTO,XTR-CAP-BO,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,249,0.05,166.2571429,XTR560036A,,,,MANAGED,,,,,,,0,0,0
4/8/2024,,,3/27/2024,initiating refund due to item marked as RTO,,Merchant,,XQN6V0WZ00554,,1dc70fea-bf44-4a8b-9b9d-05b445968c19,unisex sports cap,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,RTO,XTR-CAP-BG,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,249,0.05,145.2871429,XTR560036A,,,,MANAGED,,,,,,,0,0,0
4/8/2024,,,3/27/2024,initiating refund due to item marked as RTO,,Merchant,,N6GR3VL2RVJY,,1dc70fea-bf44-4a8b-9b9d-05b445968c19,unisex sports cap,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,RTO,XTR-CAP-BG,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,249,0.05,158.2571429,XTR560036A,,,,MANAGED,,,,,,,0,0,0
4/9/2024,V0L6R6ZGY8P2N,4/9/2024,3/27/2024,Product received is different from the image shown,,Merchant,APPROVED,G6J8QY3RV5ED,in_transit,f74c678b-b708-4d5c-bdcf-5aee8c7b6921,unisex sports cap,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,RETURNED,XTR-CAP-BO,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,249,0.05,150.2571429,XTR560036A,470226,5863582957,560036,MANAGED,,EcomExpress Reverse QC Surface,CRED-3PL,D,MADHYA PRADESH,KARNATAKA,0.6992,0.6992,126
4/9/2024,6JEE61DRV06N3,4/9/2024,3/27/2024,Found better price elsewhere,,Merchant,APPROVED,DNJZ1P8Y00Y2,in_transit,e0768f9a-8329-4991-9f67-e326ccb99970,unisex sports cap,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,RETURNED,XTR-CAP-GRY,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,249,0.05,150.2571429,XTR560036A,413217,5863582996,560036,MANAGED,,EcomExpress Reverse QC Surface,CRED-3PL,D,MAHARASHTRA,KARNATAKA,0.8,0.8,126
4/9/2024,8LEE9GXP5N36,4/9/2024,3/27/2024,Product received is different from the image shown,,Merchant,APPROVED,LNERY4N01Z8W,non_serviceable,e0768f9a-8329-4991-9f67-e326ccb99970,unisex sports cap,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,RETURN_REQUESTED,XTR-CAP-GRY,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,249,0.05,145.2871429,XTR560036A,685553,,560036,MANAGED,,,,,KERALA,KARNATAKA,0.8,0,126
4/9/2024,,,3/27/2024,initiating refund due to item marked as RTO,,Merchant,,34ZZ56W30YX0,,1dc70fea-bf44-4a8b-9b9d-05b445968c19,unisex sports cap,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,RTO,XTR-CAP-BG,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,249,0.05,111.2871429,XTR560036A,,,,MANAGED,,,,,,,0,0,0
4/10/2024,Y66QEQ1ZD49J,4/9/2024,3/27/2024,Product received is different from the image shown,,Merchant,APPROVED,16PRW3L46E2PD,in_transit,f74c678b-b708-4d5c-bdcf-5aee8c7b6921,unisex sports cap,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,RETURNED,XTR-CAP-BO,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,249,0.05,150.2571429,XTR560036A,208011,5863582998,560036,MANAGED,,EcomExpress Reverse QC Surface,CRED-3PL,D,UTTAR PRADESH,KARNATAKA,0.6992,0.6992,126
4/10/2024,2DW29R2D0ZYXJ,4/9/2024,3/27/2024,Product received is different from the image shown,,Merchant,APPROVED,QQ165410V6NRD,shipped,1dc70fea-bf44-4a8b-9b9d-05b445968c19,unisex sports cap,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,RETURNED,XTR-CAP-BG,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,249,0.05,150.2571429,XTR560036A,534239,5863583030,560036,MANAGED,,EcomExpress Reverse QC Surface,CRED-3PL,D,ANDHRA PRADESH,KARNATAKA,0.6992,0.6992,126
4/10/2024,9E5535XZ3R9VW,4/9/2024,3/27/2024,Product received is different from the image shown,,Merchant,APPROVED,JX893Y0039EG,in_transit,1dc70fea-bf44-4a8b-9b9d-05b445968c19,unisex sports cap,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,RETURNED,XTR-CAP-BG,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,249,0.05,153.2871429,XTR560036A,110095,5863583025,560036,MANAGED,,EcomExpress Reverse QC Surface,CRED-3PL,C,DELHI,KARNATAKA,0.6992,0.6992,118
4/9/2024,,,4/5/2024,I found a cheaper price elsewhere,CUSTOMER,Merchant,,PYWY5XVVLLZZ,,668240b6-860e-43f3-ba42-65ff9b901d1f,backpack rain protection cover,668240b6-860e-43f3-ba42-65ff9b901d1f,fashion_93e,RTO,XTR-BRP-BLK,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,189,0.18,139.0266102,XTR560036A,,,,MANAGED,,,,,,,0,0,0
4/9/2024,,,4/5/2024,I found a cheaper price elsewhere,CUSTOMER,Merchant,,P219PLVPWRVV1,,b4d85bcc-b991-4ece-962a-70ccc6bc6c01,Xmacho unisex leather gym gloves,23213afe-5629-4210-a593-fd3c3f487b68,fashion_93e,RTO,EF-XT-GG-XMACHO-XL,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,329,0.18,281.8637288,XTR560036A,,,,MANAGED,,,,,,,0,0,0
4/4/2024,,,4/3/2024,I have placed the order by mistake,CUSTOMER,Merchant,,Q69JQ29GX0V59,,45dfce76-b69b-4eff-bc99-c0fde39371fe,motorbike gloves,a56d02b4-e6f8-40f0-9c8b-ea01f0101701,bike_accessories,CANCELLED,XTR-BG-BLK-NEO-XL,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,699,0.18,673.2125424,XTR560036A,,,,MANAGED,,,,,,,0,0,0
4/9/2024,,,4/3/2024,initiating refund due to item marked as RTO,,Merchant,,9P4WVZVRQ0R00,,a6659100-ecc6-4039-ad78-8c0e1d151342,unisex inner helmet skull cap - pack of 2,a6659100-ecc6-4039-ad78-8c0e1d151342,fashion_93e,RTO,EF-XT-SKL-ONG-BLK-P2,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,199,0.18,160.3971186,XTR560036A,,,,MANAGED,,,,,,,0,0,0
4/9/2024,,,4/3/2024,Fair usage policy breached,CRED,Merchant,,898XPRDLJ0RJ1,,45dfce76-b69b-4eff-bc99-c0fde39371fe,motorbike gloves,a56d02b4-e6f8-40f0-9c8b-ea01f0101701,bike_accessories,RTO,XTR-BG-BLK-NEO-XL,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,699,0.18,626.2125424,XTR560036A,,,,MANAGED,,,,,,,0,0,0
4/9/2024,4QP5QJWY69Y1D,4/8/2024,4/3/2024,Found better price elsewhere,,Merchant,APPROVED,55Z232R25G1Z,picked,a6659100-ecc6-4039-ad78-8c0e1d151342,unisex inner helmet skull cap - pack of 2,a6659100-ecc6-4039-ad78-8c0e1d151342,fashion_93e,RETURNED,EF-XT-SKL-ONG-BLK-P2,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,199,0.18,160.6271186,XTR560036A,522201,5863582930,560036,MANAGED,,EcomExpress Reverse QC Surface,CRED-3PL,D,ANDHRA PRADESH,KARNATAKA,0.012,0.012,67
4/10/2024,YJN55LJW1YQ,4/9/2024,4/2/2024,Incorrect product,,Merchant,APPROVED,ZDEE1JJLJRJQ,in_transit,45dfce76-b69b-4eff-bc99-c0fde39371fe,motorbike gloves,a56d02b4-e6f8-40f0-9c8b-ea01f0101701,bike_accessories,RETURNED,XTR-BG-BLK-NEO-XL,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,699,0.18,626.2125424,XTR560036A,395009,5861376028,560036,MANAGED,,EcomExpress Reverse Surface,CRED-3PL,D,GUJARAT,KARNATAKA,0.275,0.275,79
4/10/2024,J90ZLPR6G989N,4/9/2024,3/28/2024,Product received is different from the image shown,,Merchant,APPROVED,E5RLQ22NWRNJ9,in_transit,0c7e04f3-317d-4395-9dc1-816c50512714,motorbike gloves,a56d02b4-e6f8-40f0-9c8b-ea01f0101701,bike_accessories,RETURNED,XTR-BG-BLK-NEO-M,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,749,0.18,674.3650847,XTR560036A,342006,5863583003,560036,MANAGED,,EcomExpress Reverse QC Surface,CRED-3PL,D,RAJASTHAN,KARNATAKA,0.275,0.275,79
4/2/2024,RPELY54NJW0VV,4/2/2024,3/25/2024,Product received is different from the image shown,,Merchant,APPROVED,WPNZVXWP401X,in_transit,c0c8be81-695d-4a93-be7f-01b223f388fe,motorbike gloves,a56d02b4-e6f8-40f0-9c8b-ea01f0101701,bike_accessories,RETURNED,XTR-BG-BLK-NEO-L,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,699,0.18,630.2125424,XTR560036A,110092,R817950263CRD,560036,MANAGED,,ShadowFax Reverse Qc,CRED-3PL,C,DELHI,KARNATAKA,0.275,0.275,75
4/4/2024,Z8D8P0JX3W922,4/3/2024,3/21/2024,Incorrect product,,Merchant,APPROVED,R5YREVWGP6ZP,in_transit,a6659100-ecc6-4039-ad78-8c0e1d151342,unisex inner helmet skull cap - pack of 2,a6659100-ecc6-4039-ad78-8c0e1d151342,fashion_93e,RETURNED,EF-XT-SKL-ONG-BLK-P2,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,229,0.18,185.5486441,XTR560036A,249405,R819316350CRD,560036,MANAGED,,ShadowFax Reverse,CRED-3PL,D,UTTARAKHAND,KARNATAKA,0.012,0.012,67
